ts_unix,global_step,phase,reward,success_rate,proof_validity,nodes_per_query,edges_per_query
1786645122.7775674,3260864,jetson_specialization,0.5941875,0.5625,0.5625,17.75,111.5
1786645123.3347836,3260880,jetson_specialization,0.7824375,0.625,0.625,20.25,48.75
1786645123.9314106,3260896,jetson_specialization,0.9706874999999999,0.6875,0.6875,14.625,694.4375
1786645124.468727,3260912,jetson_specialization,0.22499999999999998,0.4375,0.4375,23.3125,92.6875
1786645125.099973,3260928,jetson_specialization,0.3870625,0.5,0.5,31.6875,1085.9375
1786645125.6606276,3260944,jetson_specialization,0.29106249999999995,0.5,0.5,138.1875,296.75
1786645126.2344146,3260960,jetson_specialization,0.5743125,0.5625,0.5625,32.75,83.625
1786645126.8022008,3260976,jetson_specialization,0.38412499999999994,0.5,0.5,41.875,157.625
1786645127.37898,3260992,jetson_specialization,-0.348,0.25,0.25,20.8125,92.875
1786645128.0048888,3261008,jetson_specialization,0.963125,0.6875,0.6875,21.375,315.4375
1786645128.5622156,3261024,jetson_specialization,0.9686875,0.6875,0.6875,20.6875,84.5
1786645129.125323,3261040,jetson_specialization,0.7930625,0.625,0.625,5.5625,38.625
1786645129.76304,3261056,jetson_specialization,0.5568749999999999,0.5625,0.5625,52.625,1528.9375
1786645130.3478754,3261072,jetson_specialization,0.578375,0.5625,0.5625,36.0,518.8125
1786645130.9049506,3261088,jetson_specialization,0.7891874999999999,0.625,0.625,12.6875,93.3125
1786645131.5069504,3261104,jetson_specialization,0.5918125000000001,0.5625,0.5625,22.8125,644.9375
1786645132.085313,3261120,jetson_specialization,1.138125,0.75,0.75,31.4375,108.875
1786645132.6700783,3261136,jetson_specialization,0.970875,0.6875,0.6875,13.625,97.0625
1786645133.2223668,3261152,jetson_specialization,0.7831874999999999,0.625,0.625,17.0,117.125
1786645133.8051066,3261168,jetson_specialization,0.5868125,0.5625,0.5625,17.8125,177.9375
1786645134.3474188,3261184,jetson_specialization,0.050874999999999976,0.375,0.375,5.0625,172.875
1786645134.9111764,3261200,jetson_specialization,0.2290625,0.4375,0.4375,9.5,83.6875
1786645135.4770389,3261216,jetson_specialization,0.4075,0.5,0.5,12.875,94.125
1786645136.063544,3261232,jetson_specialization,0.758,0.625,0.625,37.375,169.3125
1786645136.6265175,3261248,jetson_specialization,0.422125,0.5,0.5,8.0,62.125
1786645137.2142367,3261264,jetson_specialization,0.7843125,0.625,0.625,17.5625,146.5
1786645137.8146765,3261280,jetson_specialization,0.973125,0.6875,0.6875,4.875,56.4375
1786645138.4431224,3261296,jetson_specialization,0.9313125,0.6875,0.6875,48.3125,529.1875
1786645139.0764782,3261312,jetson_specialization,0.7771874999999999,0.6875,0.6875,205.6875,1435.0
1786645139.65813,3261328,jetson_specialization,0.764,0.625,0.625,38.6875,1070.1875
1786645140.2337275,3261344,jetson_specialization,0.409875,0.5,0.5,8.0625,280.3125
1786645140.8682995,3261360,jetson_specialization,1.0814375,0.75,0.75,86.5,660.8125
1786645141.4872427,3261376,jetson_specialization,0.753,0.625,0.625,44.0,1690.3125
1786645142.0672193,3261392,jetson_specialization,0.9473125,0.6875,0.6875,38.0,225.3125
1786645142.645386,3261408,jetson_specialization,0.7886875,0.625,0.625,5.0625,27.9375
1786645143.1873293,3261424,jetson_specialization,0.03649999999999999,0.375,0.375,19.4375,114.1875
1786645143.7465236,3261440,jetson_specialization,0.5673124999999999,0.5625,0.5625,47.875,449.5
1786645144.3065817,3261456,jetson_specialization,-0.15868749999999998,0.3125,0.3125,23.0625,78.0625
1786645144.8881876,3261472,jetson_specialization,0.0216875,0.375,0.375,31.0,1075.875
1786645145.4604254,3261488,jetson_specialization,0.7842499999999999,0.625,0.625,13.5625,112.6875
1786645146.1059833,3261504,jetson_specialization,0.7646875,0.625,0.625,35.5625,1058.5625
1786645146.7810936,3261520,jetson_specialization,0.7195,0.625,0.625,75.625,2972.8125
1786645147.4395595,3261536,jetson_specialization,0.6191875,0.625,0.625,177.0,1304.0625
1786645147.981966,3261552,jetson_specialization,0.4096875,0.5,0.5,22.875,328.8125
1786645148.5821888,3261568,jetson_specialization,0.7815000000000001,0.625,0.625,13.9375,423.375
1786645149.141465,3261584,jetson_specialization,0.4049999999999999,0.5,0.5,26.75,118.6875
1786645149.6730535,3261600,jetson_specialization,-0.329125,0.25,0.25,13.3125,69.0625
1786645150.2676651,3261616,jetson_specialization,0.9404999999999999,0.6875,0.6875,47.25,901.375
1786645150.821717,3261632,jetson_specialization,0.798,0.625,0.625,3.875,19.25
1786645151.4082649,3261648,jetson_specialization,0.5814999999999999,0.5625,0.5625,36.9375,67.0625
1786645151.9956617,3261664,jetson_specialization,1.1651875,0.75,0.75,8.4375,49.3125
1786645152.5443687,3261680,jetson_specialization,0.426125,0.5,0.5,5.625,26.875
1786645153.1560826,3261696,jetson_specialization,0.7264375000000001,0.625,0.625,75.4375,2137.625
1786645153.7450137,3261712,jetson_specialization,0.04487499999999994,0.375,0.375,7.0,45.6875
1786645154.3296182,3261728,jetson_specialization,0.19768750000000002,0.4375,0.4375,36.8125,982.375
1786645154.963393,3261744,jetson_specialization,1.13175,0.75,0.75,32.125,1048.0625
1786645155.5087824,3261760,jetson_specialization,0.4108124999999999,0.5,0.5,18.375,52.75
1786645156.1661186,3261776,jetson_specialization,0.567375,0.5625,0.5625,44.5625,1249.1875
1786645156.719865,3261792,jetson_specialization,0.03862499999999999,0.375,0.375,18.125,103.3125
1786645157.2714365,3261808,jetson_specialization,0.013500000000000012,0.375,0.375,40.8125,160.0
1786645157.8802376,3261824,jetson_specialization,0.742,0.625,0.625,55.0625,1463.75
1786645158.4738822,3261840,jetson_specialization,0.3976874999999999,0.5,0.5,27.5,77.75
1786645159.0352962,3261856,jetson_specialization,0.40924999999999995,0.5,0.5,20.0625,78.875
1786645159.6196506,3261872,jetson_specialization,0.40356250000000005,0.5,0.5,18.4375,390.9375
1786645160.244268,3261888,jetson_specialization,0.406,0.5625,0.5625,201.1875,1334.75
1786645160.8338754,3261904,jetson_specialization,0.7749375000000001,0.625,0.625,22.0625,68.75
1786645161.4302087,3261920,jetson_specialization,0.21537499999999998,0.4375,0.4375,28.0625,620.875
1786645162.0037212,3261936,jetson_specialization,0.03643750000000001,0.375,0.375,17.9375,675.3125
1786645162.5912592,3261952,jetson_specialization,0.9798125,0.6875,0.6875,8.0,69.4375
1786645163.174732,3261968,jetson_specialization,0.9711875,0.6875,0.6875,16.5625,72.625
1786645163.7541547,3261984,jetson_specialization,0.6015624999999999,0.5625,0.5625,13.625,277.0
1786645164.3317602,3262000,jetson_specialization,0.04124999999999997,0.375,0.375,13.0625,138.5
1786645164.9582465,3262016,jetson_specialization,0.3806875,0.5,0.5,41.3125,1468.375
1786645165.5508626,3262032,jetson_specialization,0.9681875,0.6875,0.6875,18.75,51.375
1786645166.1662023,3262048,jetson_specialization,1.1546874999999999,0.75,0.75,14.125,125.6875
1786645166.7188885,3262064,jetson_specialization,0.23187499999999991,0.4375,0.4375,10.75,61.6875
1786645167.3249557,3262080,jetson_specialization,-0.16675000000000006,0.3125,0.3125,31.125,786.25
1786645167.8994133,3262096,jetson_specialization,0.7929375,0.625,0.625,4.875,26.0625
1786645168.4495165,3262112,jetson_specialization,0.2375,0.4375,0.4375,7.5625,211.6875
1786645169.0727098,3262128,jetson_specialization,0.979125,0.75,0.75,184.0,1046.5
1786645169.6540437,3262144,jetson_specialization,0.9713125,0.6875,0.6875,11.625,80.0
1786645170.2281973,3262160,jetson_specialization,0.38593749999999993,0.5,0.5,40.9375,944.75
1786645170.8436675,3262176,jetson_specialization,1.1375,0.75,0.75,26.1875,428.625
1786645171.400402,3262192,jetson_specialization,0.22074999999999997,0.4375,0.4375,26.75,934.875
1786645171.973692,3262208,jetson_specialization,0.018062500000000037,0.375,0.375,28.1875,98.9375
1786645172.5392182,3262224,jetson_specialization,1.1517499999999998,0.75,0.75,22.6875,320.8125
1786645173.094387,3262240,jetson_specialization,0.4199375,0.5,0.5,10.1875,172.9375
1786645173.710045,3262256,jetson_specialization,0.6775625,0.625,0.625,121.8125,744.8125
1786645174.3044853,3262272,jetson_specialization,0.32931249999999995,0.5,0.5,95.125,1146.9375
1786645174.904545,3262288,jetson_specialization,0.944,0.6875,0.6875,38.875,708.875
1786645175.5105488,3262304,jetson_specialization,0.780125,0.625,0.625,14.4375,65.875
1786645176.1098187,3262320,jetson_specialization,0.5870625,0.5625,0.5625,23.25,812.8125
1786645176.7228773,3262336,jetson_specialization,0.788875,0.625,0.625,8.9375,109.6875
1786645177.3692217,3262352,jetson_specialization,1.113875,0.75,0.75,55.6875,1753.0
1786645177.94818,3262368,jetson_specialization,0.5859375,0.5625,0.5625,26.8125,676.4375
1786645178.63533,3262384,jetson_specialization,0.739,0.6875,0.6875,239.0,2470.0
1786645179.2353208,3262400,jetson_specialization,0.775,0.625,0.625,22.8125,767.0
1786645179.7999454,3262416,jetson_specialization,0.41374999999999995,0.5,0.5,9.9375,72.6875
1786645180.4244375,3262432,jetson_specialization,-0.36724999999999997,0.3125,0.3125,236.5,2050.1875
1786645181.0470548,3262448,jetson_specialization,-0.016687500000000077,0.375,0.375,67.75,1925.625
1786645181.6314971,3262464,jetson_specialization,0.9577499999999999,0.6875,0.6875,23.4375,688.1875
1786645182.222336,3262480,jetson_specialization,-0.005625000000000005,0.375,0.375,60.0,1151.125
1786645182.785663,3262496,jetson_specialization,0.5956874999999999,0.5625,0.5625,13.75,53.625
1786645183.3513002,3262512,jetson_specialization,0.7824374999999999,0.625,0.625,19.4375,93.0
1786645183.8944643,3262528,jetson_specialization,0.7884374999999999,0.625,0.625,15.875,68.1875
1786645184.4408863,3262544,jetson_specialization,0.2265625,0.4375,0.4375,14.4375,50.75
1786645185.128336,3262560,jetson_specialization,0.21174999999999997,0.4375,0.4375,22.75,72.5
1786645185.7041717,3262576,jetson_specialization,0.7639374999999999,0.625,0.625,31.4375,134.5
1786645186.2955682,3262592,jetson_specialization,0.40393749999999995,0.5,0.5,22.125,88.0625
1786645186.883389,3262608,jetson_specialization,0.7776875,0.625,0.625,22.5625,1053.4375
1786645187.441922,3262624,jetson_specialization,0.21862499999999999,0.4375,0.4375,17.5,96.5
1786645188.0771382,3262640,jetson_specialization,1.150375,0.75,0.75,10.1875,32.9375
1786645188.7125928,3262656,jetson_specialization,0.38375,0.5,0.5,38.25,1002.1875
1786645189.2688582,3262672,jetson_specialization,0.4190625,0.5,0.5,7.0,58.25
1786645189.8781693,3262688,jetson_specialization,0.7641875,0.625,0.625,34.4375,1103.3125
1786645190.4366348,3262704,jetson_specialization,0.791625,0.625,0.625,9.4375,49.9375
1786645190.9963868,3262720,jetson_specialization,0.048812499999999995,0.375,0.375,7.125,58.1875
1786645191.639801,3262736,jetson_specialization,0.38831249999999995,0.5,0.5,26.375,1069.625
1786645192.2259648,3262752,jetson_specialization,0.5636249999999999,0.5625,0.5625,52.375,1674.5
1786645192.8149562,3262768,jetson_specialization,0.5923125,0.5625,0.5625,20.4375,76.5
1786645193.3996701,3262784,jetson_specialization,0.8463125,0.6875,0.6875,132.5,262.5625
1786645193.972973,3262800,jetson_specialization,1.1548125000000002,0.75,0.75,17.1875,83.3125
1786645194.5876684,3262816,jetson_specialization,1.1486875,0.75,0.75,14.375,77.875
1786645195.1742675,3262832,jetson_specialization,0.3900625,0.5,0.5,35.3125,1053.6875
1786645195.698967,3262848,jetson_specialization,0.05343750000000004,0.375,0.375,9.0,115.125
1786645196.3121443,3262864,jetson_specialization,0.3856874999999999,0.5,0.5,37.0625,1413.625
1786645196.878446,3262880,jetson_specialization,0.4094999999999999,0.5,0.5,10.875,116.5625
1786645197.492824,3262896,jetson_specialization,0.39556249999999993,0.5,0.5,21.5,1057.875
1786645198.0496352,3262912,jetson_specialization,0.42324999999999996,0.5,0.5,5.25,31.625
1786645198.6245284,3262928,jetson_specialization,0.5937499999999999,0.5625,0.5625,21.4375,742.4375
1786645199.1643693,3262944,jetson_specialization,0.23200000000000004,0.4375,0.4375,9.75,92.3125
1786645199.7517257,3262960,jetson_specialization,1.161,0.75,0.75,14.25,60.25
1786645200.3335738,3262976,jetson_specialization,-0.33306249999999993,0.3125,0.3125,203.125,1928.0
1786645200.9384658,3262992,jetson_specialization,0.968375,0.6875,0.6875,13.5,195.5625
1786645201.5756974,3263008,jetson_specialization,0.9203749999999999,0.6875,0.6875,60.0625,1966.375
1786645202.143235,3263024,jetson_specialization,0.770625,0.625,0.625,30.4375,124.8125
1786645202.7616227,3263040,jetson_specialization,0.7833749999999999,0.625,0.625,18.5,328.25
1786645203.3505108,3263056,jetson_specialization,0.965,0.6875,0.6875,23.5625,90.5
1786645203.9309638,3263072,jetson_specialization,0.774,0.625,0.625,23.0,345.875
1786645204.5670981,3263088,jetson_specialization,1.1455625,0.75,0.75,20.6875,58.3125
1786645205.1553526,3263104,jetson_specialization,0.18793749999999998,0.4375,0.4375,50.625,1006.5625
1786645205.7206833,3263120,jetson_specialization,0.6070625,0.5625,0.5625,6.5,18.75
1786645206.3309686,3263136,jetson_specialization,1.029625,0.75,0.75,139.125,272.0
1786645206.9534037,3263152,jetson_specialization,1.0925625,0.75,0.75,74.5625,1100.1875
1786645207.5540688,3263168,jetson_specialization,0.9689375,0.6875,0.6875,22.0625,130.6875
1786645208.1550226,3263184,jetson_specialization,0.6069375,0.5625,0.5625,3.375,36.625
1786645208.7646651,3263200,jetson_specialization,0.4018125,0.5,0.5,14.5,110.75
1786645209.3594093,3263216,jetson_specialization,0.20493749999999994,0.4375,0.4375,22.25,290.8125
1786645209.9501114,3263232,jetson_specialization,0.20637499999999998,0.4375,0.4375,30.5625,1047.5625
1786645210.528711,3263248,jetson_specialization,-0.3129375000000001,0.3125,0.3125,185.4375,1106.375
1786645211.090341,3263264,jetson_specialization,0.20212499999999994,0.4375,0.4375,33.1875,125.6875
1786645211.6455884,3263280,jetson_specialization,0.414625,0.5,0.5,10.625,58.625
1786645212.215001,3263296,jetson_specialization,0.004375000000000018,0.375,0.375,41.875,139.625
1786645212.8309216,3263312,jetson_specialization,0.9469375,0.6875,0.6875,36.75,126.9375
1786645213.4450166,3263328,jetson_specialization,0.581375,0.5625,0.5625,30.5625,994.5
1786645214.072233,3263344,jetson_specialization,1.1058124999999999,0.75,0.75,59.6875,1181.875
1786645214.6415567,3263360,jetson_specialization,0.7908124999999999,0.625,0.625,6.1875,115.6875
1786645215.1986067,3263376,jetson_specialization,0.5946875,0.5625,0.5625,18.0625,84.375
1786645215.792359,3263392,jetson_specialization,0.608125,0.5625,0.5625,4.625,81.1875
1786645216.3679914,3263408,jetson_specialization,0.392625,0.5,0.5,33.5,131.0625
1786645216.9110124,3263424,jetson_specialization,1.1716250000000001,0.75,0.75,6.875,75.125
1786645217.479958,3263440,jetson_specialization,0.9718125,0.6875,0.6875,9.5,73.5625
1786645218.0914288,3263456,jetson_specialization,0.9555625000000001,0.6875,0.6875,27.3125,832.5625
1786645218.6689322,3263472,jetson_specialization,0.22493750000000004,0.4375,0.4375,5.5,55.6875
1786645219.2618403,3263488,jetson_specialization,0.9768749999999999,0.6875,0.6875,5.1875,81.0
1786645219.8563213,3263504,jetson_specialization,0.05006249999999998,0.375,0.375,5.875,48.625
1786645220.4452603,3263520,jetson_specialization,0.576125,0.5625,0.5625,34.1875,1073.1875
1786645221.067219,3263536,jetson_specialization,0.20575000000000004,0.4375,0.4375,34.4375,1319.0
1786645221.6653485,3263552,jetson_specialization,-0.09743750000000007,0.4375,0.375,150.125,980.3125
1786645222.2700703,3263568,jetson_specialization,0.38887499999999997,0.5,0.5,38.0,1011.25
1786645222.8618987,3263584,jetson_specialization,0.7903125,0.625,0.625,9.9375,53.625
1786645223.4478884,3263600,jetson_specialization,0.9738125000000001,0.6875,0.6875,15.5625,76.5625
1786645224.0200071,3263616,jetson_specialization,0.5914375000000001,0.5625,0.5625,23.75,82.5
1786645224.6396298,3263632,jetson_specialization,1.0973125,0.75,0.75,72.25,444.3125
1786645225.2102427,3263648,jetson_specialization,0.9795625,0.6875,0.6875,5.75,58.5625
1786645225.8370404,3263664,jetson_specialization,-0.16843750000000002,0.375,0.375,220.3125,1542.8125
1786645226.424904,3263680,jetson_specialization,0.5670625,0.5625,0.5625,43.3125,1032.6875
1786645227.0079443,3263696,jetson_specialization,0.42393749999999997,0.5,0.5,4.5625,42.0625
1786645227.5976593,3263712,jetson_specialization,0.8961250000000001,0.6875,0.6875,88.375,303.4375
1786645228.146409,3263728,jetson_specialization,0.23293750000000002,0.4375,0.4375,8.0625,35.875
1786645228.6697152,3263744,jetson_specialization,0.4215625,0.5,0.5,14.25,57.4375
1786645229.227765,3263760,jetson_specialization,0.6021875000000001,0.5625,0.5625,13.0,118.875
1786645229.786461,3263776,jetson_specialization,0.22324999999999998,0.4375,0.4375,19.375,108.5
1786645230.376324,3263792,jetson_specialization,0.5955625,0.5625,0.5625,17.25,69.0
1786645230.9806497,3263808,jetson_specialization,0.854125,0.6875,0.6875,131.1875,252.5
1786645231.5589318,3263824,jetson_specialization,0.588125,0.5625,0.5625,29.5,1033.3125
1786645232.1718233,3263840,jetson_specialization,0.16381250000000003,0.4375,0.4375,75.5625,1513.0625
1786645232.7729466,3263856,jetson_specialization,0.6561874999999999,0.625,0.625,138.375,685.3125
1786645233.3253071,3263872,jetson_specialization,0.7910625,0.625,0.625,11.625,56.9375
1786645233.9038556,3263888,jetson_specialization,0.21224999999999994,0.4375,0.4375,23.875,113.6875
1786645234.4959402,3263904,jetson_specialization,0.21868749999999995,0.4375,0.4375,17.375,862.875
1786645235.0685863,3263920,jetson_specialization,0.41481250000000003,0.5,0.5,12.875,144.5
1786645235.6431806,3263936,jetson_specialization,0.9633125,0.6875,0.6875,17.125,105.6875
1786645236.2478912,3263952,jetson_specialization,0.7679374999999999,0.625,0.625,20.1875,198.625
1786645236.8271096,3263968,jetson_specialization,0.9655624999999999,0.6875,0.6875,21.375,85.8125
1786645237.431203,3263984,jetson_specialization,0.7759375,0.625,0.625,21.875,710.75
1786645238.0309124,3264000,jetson_specialization,0.96425,0.6875,0.6875,13.75,218.3125
1786645238.6072388,3264016,jetson_specialization,0.21874999999999994,0.4375,0.4375,22.25,79.5625
1786645239.1912813,3264032,jetson_specialization,0.5666875,0.5625,0.5625,42.8125,1109.8125
1786645239.7659883,3264048,jetson_specialization,1.1605625,0.75,0.75,7.4375,64.0
1786645240.3152535,3264064,jetson_specialization,0.038374999999999965,0.375,0.375,20.8125,123.8125
1786645240.9384842,3264080,jetson_specialization,0.5915625,0.625,0.625,203.875,1488.125
1786645241.5026968,3264096,jetson_specialization,0.20075000000000004,0.4375,0.4375,37.8125,788.875
1786645242.0629697,3264112,jetson_specialization,0.21406250000000002,0.4375,0.4375,27.75,131.375
1786645242.6216018,3264128,jetson_specialization,0.6024999999999999,0.5625,0.5625,13.4375,391.125
1786645243.1810672,3264144,jetson_specialization,-0.3336875,0.25,0.25,16.3125,72.125
1786645243.7786548,3264160,jetson_specialization,1.3381249999999998,0.8125,0.8125,18.1875,58.8125
1786645244.3784943,3264176,jetson_specialization,0.9623124999999999,0.6875,0.6875,23.8125,713.375
1786645244.9370823,3264192,jetson_specialization,0.01756249999999998,0.375,0.375,40.8125,1217.5625
1786645245.4813364,3264208,jetson_specialization,0.3971875,0.5,0.5,36.1875,261.125
1786645246.079108,3264224,jetson_specialization,0.9530624999999999,0.6875,0.6875,28.1875,1271.375
1786645246.655609,3264240,jetson_specialization,0.7658125,0.625,0.625,30.375,102.6875
1786645247.28096,3264256,jetson_specialization,0.9116875,0.6875,0.6875,69.5625,1172.375
1786645247.8336306,3264272,jetson_specialization,0.2311249999999999,0.4375,0.4375,5.8125,38.3125
1786645248.4096632,3264288,jetson_specialization,0.5849375,0.5625,0.5625,27.0,280.25
1786645248.9848921,3264304,jetson_specialization,0.58125,0.5625,0.5625,27.4375,337.6875
1786645249.5355365,3264320,jetson_specialization,0.9790625,0.6875,0.6875,12.75,703.0
1786645250.1047661,3264336,jetson_specialization,0.9649374999999999,0.6875,0.6875,21.1875,65.125
1786645250.7002223,3264352,jetson_specialization,0.20462500000000003,0.4375,0.4375,27.5,100.9375
1786645251.287707,3264368,jetson_specialization,0.5716249999999999,0.5625,0.5625,39.5,1224.6875
1786645251.8782115,3264384,jetson_specialization,1.526,0.875,0.875,14.5,200.25
1786645252.439768,3264400,jetson_specialization,0.794,0.625,0.625,8.6875,44.5625
1786645253.0008438,3264416,jetson_specialization,0.9770625,0.6875,0.6875,8.3125,256.4375
1786645253.5435371,3264432,jetson_specialization,0.4186875,0.5,0.5,8.1875,40.8125
1786645254.1064746,3264448,jetson_specialization,0.4220625,0.5,0.5,6.4375,55.6875
1786645254.7218518,3264464,jetson_specialization,0.9398749999999999,0.6875,0.6875,33.25,129.5
1786645255.2865977,3264480,jetson_specialization,0.7846249999999999,0.625,0.625,12.375,91.4375
1786645255.930669,3264496,jetson_specialization,1.1175625,0.75,0.75,43.875,689.0625
1786645256.5167344,3264512,jetson_specialization,0.609,0.5625,0.5625,5.375,26.6875
1786645257.147446,3264528,jetson_specialization,0.8113125000000001,0.6875,0.6875,168.3125,1514.5625
1786645257.7309663,3264544,jetson_specialization,0.03943750000000003,0.375,0.375,6.75,76.875
1786645258.2724392,3264560,jetson_specialization,-0.1365,0.3125,0.3125,4.125,24.6875
1786645258.8662498,3264576,jetson_specialization,0.9660624999999999,0.6875,0.6875,20.0,628.0625
1786645259.4577057,3264592,jetson_specialization,0.7753125,0.625,0.625,21.6875,237.0
1786645260.0959666,3264608,jetson_specialization,1.1632500000000001,0.75,0.75,7.125,45.6875
1786645260.7131674,3264624,jetson_specialization,0.9495625000000001,0.6875,0.6875,27.625,399.25
1786645261.2945876,3264640,jetson_specialization,0.9756875,0.6875,0.6875,8.8125,81.125
1786645261.8754733,3264656,jetson_specialization,0.977625,0.6875,0.6875,9.3125,163.0625
1786645262.465601,3264672,jetson_specialization,1.0953125,0.75,0.75,63.6875,194.25
1786645263.042022,3264688,jetson_specialization,0.5491874999999999,0.5625,0.5625,60.3125,438.875
1786645263.61878,3264704,jetson_specialization,0.9725625,0.6875,0.6875,6.25,56.75
1786645264.1556408,3264720,jetson_specialization,0.2263124999999999,0.4375,0.4375,16.3125,75.1875
1786645264.7293172,3264736,jetson_specialization,0.7929375,0.625,0.625,11.375,740.0625
1786645265.3065789,3264752,jetson_specialization,0.769875,0.625,0.625,32.0,1083.0625
1786645265.8932235,3264768,jetson_specialization,0.7778124999999999,0.625,0.625,17.5625,60.75
1786645266.5223262,3264784,jetson_specialization,0.04187499999999994,0.4375,0.4375,198.3125,2070.4375
1786645267.0686371,3264800,jetson_specialization,0.791875,0.625,0.625,9.1875,42.1875
1786645267.6456492,3264816,jetson_specialization,0.9768125000000001,0.6875,0.6875,9.3125,65.9375
1786645268.2513683,3264832,jetson_specialization,0.2170625,0.4375,0.4375,15.8125,513.8125
1786645268.8141458,3264848,jetson_specialization,1.3488125,0.8125,0.8125,10.6875,133.125
1786645269.4141834,3264864,jetson_specialization,0.788375,0.625,0.625,9.4375,94.375
1786645269.9872837,3264880,jetson_specialization,0.587375,0.5625,0.5625,25.375,668.875
1786645270.615503,3264896,jetson_specialization,0.7808125,0.625,0.625,12.9375,463.4375
1786645271.1883821,3264912,jetson_specialization,0.40218750000000003,0.5,0.5,28.75,307.1875
1786645271.7357063,3264928,jetson_specialization,0.609375,0.5625,0.5625,4.1875,42.6875
1786645272.29457,3264944,jetson_specialization,0.4075,0.5,0.5,25.0625,94.1875
1786645272.8649032,3264960,jetson_specialization,0.04299999999999993,0.375,0.375,14.5625,69.1875
1786645273.426506,3264976,jetson_specialization,0.24068749999999992,0.4375,0.4375,4.375,30.0625
1786645273.9423406,3264992,jetson_specialization,0.043062500000000004,0.375,0.375,17.75,60.875
1786645274.5524974,3265008,jetson_specialization,0.18793749999999998,0.4375,0.4375,51.5,1809.4375
1786645275.1077204,3265024,jetson_specialization,1.153625,0.75,0.75,20.0,133.5625
1786645275.6798615,3265040,jetson_specialization,0.966125,0.6875,0.6875,15.875,169.875
1786645276.2442343,3265056,jetson_specialization,0.974,0.6875,0.6875,8.875,173.1875
1786645276.8527493,3265072,jetson_specialization,0.37606249999999997,0.5,0.5,52.4375,2251.1875
1786645277.375299,3265088,jetson_specialization,0.60425,0.5625,0.5625,17.4375,67.1875
1786645277.9578729,3265104,jetson_specialization,0.19393750000000007,0.4375,0.4375,41.375,850.75
1786645278.522695,3265120,jetson_specialization,0.29525,0.5,0.5,137.3125,1505.625
1786645279.107127,3265136,jetson_specialization,1.140125,0.75,0.75,31.0625,374.1875
1786645279.6988006,3265152,jetson_specialization,0.967375,0.6875,0.6875,13.875,172.875
1786645280.2647488,3265168,jetson_specialization,0.04431250000000003,0.375,0.375,10.0,43.5625
1786645280.8582504,3265184,jetson_specialization,0.20387499999999997,0.4375,0.4375,34.6875,1107.8125
1786645281.4793506,3265200,jetson_specialization,0.39768749999999997,0.5,0.5,29.1875,1064.8125
1786645282.065012,3265216,jetson_specialization,0.6044375,0.5625,0.5625,9.9375,594.4375
1786645282.6937776,3265232,jetson_specialization,0.56475,0.5625,0.5625,37.375,1385.6875
1786645283.28986,3265248,jetson_specialization,0.779625,0.625,0.625,11.5625,76.625
1786645283.896033,3265264,jetson_specialization,0.5955625,0.5625,0.5625,18.0,122.0625
1786645284.4480247,3265280,jetson_specialization,0.035499999999999976,0.375,0.375,19.625,100.125
1786645285.0607176,3265296,jetson_specialization,0.5707499999999999,0.5625,0.5625,39.5625,1292.8125
1786645285.6192636,3265312,jetson_specialization,0.6009374999999999,0.5625,0.5625,14.25,55.0625
1786645286.268687,3265328,jetson_specialization,1.1106875,0.75,0.75,48.3125,1303.1875
1786645286.8190434,3265344,jetson_specialization,0.42025,0.5,0.5,6.625,125.25
1786645287.3875334,3265360,jetson_specialization,0.051124999999999976,0.375,0.375,8.0625,51.625
1786645287.973634,3265376,jetson_specialization,1.1498125,0.75,0.75,16.5,244.125
1786645288.5313346,3265392,jetson_specialization,0.023437499999999972,0.375,0.375,37.375,121.9375
1786645289.1049001,3265408,jetson_specialization,0.21037499999999998,0.4375,0.4375,29.0,744.375
1786645289.6905098,3265424,jetson_specialization,1.1559375,0.75,0.75,16.875,69.75
1786645290.2869332,3265440,jetson_specialization,0.9717500000000001,0.6875,0.6875,17.625,1040.3125
1786645290.8620465,3265456,jetson_specialization,0.41243749999999996,0.5,0.5,14.4375,345.125
1786645291.4346137,3265472,jetson_specialization,0.42718749999999994,0.5625,0.5625,187.1875,1070.75
1786645292.051049,3265488,jetson_specialization,0.5769374999999999,0.5625,0.5625,32.5625,1091.1875
1786645292.6749513,3265504,jetson_specialization,0.8806875000000001,0.75,0.75,288.875,1920.4375
1786645293.2520876,3265520,jetson_specialization,0.6744375,0.625,0.625,124.1875,700.0625
1786645293.8478203,3265536,jetson_specialization,1.1360000000000001,0.75,0.75,36.8125,632.75
1786645294.4189143,3265552,jetson_specialization,0.5873124999999999,0.5625,0.5625,29.5,744.4375
1786645295.012329,3265568,jetson_specialization,1.523625,0.875,0.875,22.5625,100.9375
1786645295.5737233,3265584,jetson_specialization,0.21649999999999997,0.4375,0.4375,25.3125,626.4375
1786645296.1357462,3265600,jetson_specialization,0.6058125000000001,0.5625,0.5625,6.9375,149.875
1786645296.7386725,3265616,jetson_specialization,0.7453125,0.625,0.625,51.6875,1159.375
1786645297.45267,3265632,jetson_specialization,0.3849375,0.5,0.5,39.5,133.0625
1786645298.0372055,3265648,jetson_specialization,0.4203125,0.5,0.5,7.375,56.0625
1786645298.6551588,3265664,jetson_specialization,1.1315624999999998,0.75,0.75,38.0,1783.9375
1786645299.2345626,3265680,jetson_specialization,0.42343749999999997,0.5,0.5,7.5,75.75
